mID,mName,mSubType,mRarity,mMoveLimit
13868,+8 인페르노 어쌔신의 퇴마단검,80,3,0
13869,+9 인페르노 어쌔신의 퇴마단검,80,3,0
13870,+10 인페르노 어쌔신의 퇴마단검,80,3,0
13871,+11 인페르노 어쌔신의 퇴마단검,80,3,0
13880,+0 쉐도우 크리스,80,3,0
13881,+1 쉐도우 크리스,80,3,0
13882,+2 쉐도우 크리스,80,3,0
13883,+3 쉐도우 크리스,80,3,0
13884,+4 쉐도우 크리스,80,3,0
13885,+5 쉐도우 크리스,80,3,0
13892,+12 쉐도우 크리스,80,3,0
13893,+13 쉐도우 크리스,80,3,0
13886,+6 쉐도우 크리스,80,3,0
13887,+7 쉐도우 크리스,80,3,0
13888,+8 쉐도우 크리스,80,3,0
13889,+9 쉐도우 크리스,80,3,0
13890,+10 쉐도우 크리스,80,3,0
13891,+11 쉐도우 크리스,80,3,0
13900,+0 인내의 용수호자 단검,2,3,0
13901,+1 인내의 용수호자 단검,2,3,0
13902,+2 인내의 용수호자 단검,2,3,0
13903,+3 인내의 용수호자 단검,2,3,0
13904,+4 인내의 용수호자 단검,2,3,0
13905,+5 인내의 용수호자 단검,2,3,0
13912,+12 인내의 용수호자 단검,2,3,0
13913,+13 인내의 용수호자 단검,2,3,0
13906,+6 인내의 용수호자 단검,2,3,0
13907,+7 인내의 용수호자 단검,2,3,0
13908,+8 인내의 용수호자 단검,2,3,0
13909,+9 인내의 용수호자 단검,2,3,0
13910,+10 인내의 용수호자 단검,2,3,0
13911,+11 인내의 용수호자 단검,2,3,0
13920,+0 인내의 용수호자 크리스,80,3,0
13921,+1 인내의 용수호자 크리스,80,3,0
13922,+2 인내의 용수호자 크리스,80,3,0
13923,+3 인내의 용수호자 크리스,80,3,0
13930,+10 인내의 용수호자 크리스,80,3,0
13931,+11 인내의 용수호자 크리스,80,3,0
13932,+12 인내의 용수호자 크리스,80,3,0
13933,+13 인내의 용수호자 크리스,80,3,0
13924,+4 인내의 용수호자 크리스,80,3,0
13925,+5 인내의 용수호자 크리스,80,3,0
13926,+6 인내의 용수호자 크리스,80,3,0
13927,+7 인내의 용수호자 크리스,80,3,0
13928,+8 인내의 용수호자 크리스,80,3,0
13929,+9 인내의 용수호자 크리스,80,3,0
13940,+0 이자벨의 전투단검,2,3,0
13941,+1 이자벨의 전투단검,2,3,0
13942,+2 이자벨의 전투단검,2,3,0
13943,+3 이자벨의 전투단검,2,3,0
13944,+4 이자벨의 전투단검,2,3,0
13945,+5 이자벨의 전투단검,2,3,0
13952,+12 이자벨의 전투단검,2,3,0
13953,+13 이자벨의 전투단검,2,3,0
13946,+6 이자벨의 전투단검,2,3,0
13947,+7 이자벨의 전투단검,2,3,0
13948,+8 이자벨의 전투단검,2,3,0
13949,+9 이자벨의 전투단검,2,3,0
13950,+10 이자벨의 전투단검,2,3,0
13951,+11 이자벨의 전투단검,2,3,0
13960,+0 이자벨의 퇴마단검,2,3,0
13961,+1 이자벨의 퇴마단검,2,3,0
13962,+2 이자벨의 퇴마단검,2,3,0
13963,+3 이자벨의 퇴마단검,2,3,0
13964,+4 이자벨의 퇴마단검,2,3,0
13965,+5 이자벨의 퇴마단검,2,3,0
13972,+12 이자벨의 퇴마단검,2,3,0
13973,+13 이자벨의 퇴마단검,2,3,0
13966,+6 이자벨의 퇴마단검,2,3,0
13967,+7 이자벨의 퇴마단검,2,3,0
13968,+8 이자벨의 퇴마단검,2,3,0
13969,+9 이자벨의 퇴마단검,2,3,0
13970,+10 이자벨의 퇴마단검,2,3,0
13971,+11 이자벨의 퇴마단검,2,3,0
13980,+0 제롬의 퇴마단검,80,3,0
13981,+1 제롬의 퇴마단검,80,3,0
13982,+2 제롬의 퇴마단검,80,3,0
13983,+3 제롬의 퇴마단검,80,3,0
13984,+4 제롬의 퇴마단검,80,3,0
13985,+5 제롬의 퇴마단검,80,3,0
13992,+12 제롬의 퇴마단검,80,3,0
13993,+13 제롬의 퇴마단검,80,3,0
13986,+6 제롬의 퇴마단검,80,3,0
13987,+7 제롬의 퇴마단검,80,3,0
13988,+8 제롬의 퇴마단검,80,3,0
13989,+9 제롬의 퇴마단검,80,3,0
13990,+10 제롬의 퇴마단검,80,3,0
13991,+11 제롬의 퇴마단검,80,3,0
14000,+0 바포메트의 송곳니,2,4,6
14001,+1 바포메트의 송곳니,2,4,6
14002,+2 바포메트의 송곳니,2,4,6
14003,+3 바포메트의 송곳니,2,4,6
14004,+4 바포메트의 송곳니,2,4,6
14005,+5 바포메트의 송곳니,2,4,6
14012,+12 바포메트의 송곳니,2,4,6
14013,+13 바포메트의 송곳니,2,4,6
14006,+6 바포메트의 송곳니,2,4,6
14007,+7 바포메트의 송곳니,2,4,6
14008,+8 바포메트의 송곳니,2,4,6
14009,+9 바포메트의 송곳니,2,4,6
14010,+10 바포메트의 송곳니,2,4,6
14011,+11 바포메트의 송곳니,2,4,6
14020,+0 그리헨텔의 단검,2,4,0
14021,+1 그리헨텔의 단검,2,4,0
14022,+2 그리헨텔의 단검,2,4,0
14023,+3 그리헨텔의 단검,2,4,0
14024,+4 그리헨텔의 단검,2,4,0
14025,+5 그리헨텔의 단검,2,4,0
14032,+12 그리헨텔의 단검,2,4,0
14033,+13 그리헨텔의 단검,2,4,0
14026,+6 그리헨텔의 단검,2,4,0
14027,+7 그리헨텔의 단검,2,4,0
14028,+8 그리헨텔의 단검,2,4,0
14029,+9 그리헨텔의 단검,2,4,0
14030,+10 그리헨텔의 단검,2,4,0
14031,+11 그리헨텔의 단검,2,4,0
14040,+0 벨켄의 전쟁단검,2,4,0
14041,+1 벨켄의 전쟁단검,2,4,0
14042,+2 벨켄의 전쟁단검,2,4,0
14043,+3 벨켄의 전쟁단검,2,4,0
14044,+4 벨켄의 전쟁단검,2,4,0
14045,+5 벨켄의 전쟁단검,2,4,0
14052,+12 벨켄의 전쟁단검,2,4,0
14053,+13 벨켄의 전쟁단검,2,4,0
14046,+6 벨켄의 전쟁단검,2,4,0
14047,+7 벨켄의 전쟁단검,2,4,0
14048,+8 벨켄의 전쟁단검,2,4,0
14049,+9 벨켄의 전쟁단검,2,4,0
14050,+10 벨켄의 전쟁단검,2,4,0
14051,+11 벨켄의 전쟁단검,2,4,0
14060,+0 인페르노의 전쟁단검,2,4,0
14061,+1 인페르노의 전쟁단검,2,4,0
14062,+2 인페르노의 전쟁단검,2,4,0
14063,+3 인페르노의 전쟁단검,2,4,0
14064,+4 인페르노의 전쟁단검,2,4,0
14071,+11 인페르노의 전쟁단검,2,4,0
14072,+12 인페르노의 전쟁단검,2,4,0
14073,+13 인페르노의 전쟁단검,2,4,0
14065,+5 인페르노의 전쟁단검,2,4,0
14066,+6 인페르노의 전쟁단검,2,4,0
14067,+7 인페르노의 전쟁단검,2,4,0
14068,+8 인페르노의 전쟁단검,2,4,0
14069,+9 인페르노의 전쟁단검,2,4,0
14070,+10 인페르노의 전쟁단검,2,4,0
14080,+0 카를린의 전쟁단검,2,4,0
14081,+1 카를린의 전쟁단검,2,4,0
14082,+2 카를린의 전쟁단검,2,4,0
14083,+3 카를린의 전쟁단검,2,4,0
14084,+4 카를린의 전쟁단검,2,4,0
14085,+5 카를린의 전쟁단검,2,4,0
14092,+12 카를린의 전쟁단검,2,4,0
14093,+13 카를린의 전쟁단검,2,4,0
14086,+6 카를린의 전쟁단검,2,4,0
14087,+7 카를린의 전쟁단검,2,4,0
14088,+8 카를린의 전쟁단검,2,4,0
14089,+9 카를린의 전쟁단검,2,4,0
14090,+10 카를린의 전쟁단검,2,4,0
14091,+11 카를린의 전쟁단검,2,4,0
14100,+0 그리헨텔의 크리스,80,4,0
14101,+1 그리헨텔의 크리스,80,4,0
14102,+2 그리헨텔의 크리스,80,4,0
14103,+3 그리헨텔의 크리스,80,4,0
14104,+4 그리헨텔의 크리스,80,4,0
14105,+5 그리헨텔의 크리스,80,4,0
14112,+12 그리헨텔의 크리스,80,4,0
14113,+13 그리헨텔의 크리스,80,4,0
14106,+6 그리헨텔의 크리스,80,4,0
14107,+7 그리헨텔의 크리스,80,4,0
14108,+8 그리헨텔의 크리스,80,4,0
14109,+9 그리헨텔의 크리스,80,4,0
14110,+10 그리헨텔의 크리스,80,4,0
14111,+11 그리헨텔의 크리스,80,4,0
14120,+0 크리스의 전쟁단검,80,4,0
14121,+1 크리스의 전쟁단검,80,4,0
14122,+2 크리스의 전쟁단검,80,4,0
14123,+3 크리스의 전쟁단검,80,4,0
14124,+4 크리스의 전쟁단검,80,4,0
14131,+11 크리스의 전쟁단검,80,4,0
14132,+12 크리스의 전쟁단검,80,4,0
14133,+13 크리스의 전쟁단검,80,4,0
14125,+5 크리스의 전쟁단검,80,4,0
14126,+6 크리스의 전쟁단검,80,4,0
14127,+7 크리스의 전쟁단검,80,4,0
14128,+8 크리스의 전쟁단검,80,4,0
14129,+9 크리스의 전쟁단검,80,4,0
14130,+10 크리스의 전쟁단검,80,4,0
14140,+0 인페르노 어쌔신의 전쟁단검,80,4,0
14141,+1 인페르노 어쌔신의 전쟁단검,80,4,0
14142,+2 인페르노 어쌔신의 전쟁단검,80,4,0
14143,+3 인페르노 어쌔신의 전쟁단검,80,4,0
14144,+4 인페르노 어쌔신의 전쟁단검,80,4,0
14145,+5 인페르노 어쌔신의 전쟁단검,80,4,0
14152,+12 인페르노 어쌔신의 전쟁단검,80,4,0
14153,+13 인페르노 어쌔신의 전쟁단검,80,4,0
14146,+6 인페르노 어쌔신의 전쟁단검,80,4,0
14147,+7 인페르노 어쌔신의 전쟁단검,80,4,0
14148,+8 인페르노 어쌔신의 전쟁단검,80,4,0
14149,+9 인페르노 어쌔신의 전쟁단검,80,4,0
14150,+10 인페르노 어쌔신의 전쟁단검,80,4,0
14151,+11 인페르노 어쌔신의 전쟁단검,80,4,0
14160,+0 여명의 그리헨텔 단검,2,4,0
14161,+1 여명의 그리헨텔 단검,2,4,0
14162,+2 여명의 그리헨텔 단검,2,4,0
14163,+3 여명의 그리헨텔 단검,2,4,0
14164,+4 여명의 그리헨텔 단검,2,4,0
14165,+5 여명의 그리헨텔 단검,2,4,0
14172,+12 여명의 그리헨텔 단검,2,4,0
14173,+13 여명의 그리헨텔 단검,2,4,0
14166,+6 여명의 그리헨텔 단검,2,4,0
14167,+7 여명의 그리헨텔 단검,2,4,0
14168,+8 여명의 그리헨텔 단검,2,4,0
14169,+9 여명의 그리헨텔 단검,2,4,0
14170,+10 여명의 그리헨텔 단검,2,4,0
14171,+11 여명의 그리헨텔 단검,2,4,0
14180,+0 여명의 그리헨텔 크리스,80,4,0
14181,+1 여명의 그리헨텔 크리스,80,4,0
14182,+2 여명의 그리헨텔 크리스,80,4,0
14183,+3 여명의 그리헨텔 크리스,80,4,0
14184,+4 여명의 그리헨텔 크리스,80,4,0
14185,+5 여명의 그리헨텔 크리스,80,4,0
14192,+12 여명의 그리헨텔 크리스,80,4,0
14193,+13 여명의 그리헨텔 크리스,80,4,0
14186,+6 여명의 그리헨텔 크리스,80,4,0
14187,+7 여명의 그리헨텔 크리스,80,4,0
14188,+8 여명의 그리헨텔 크리스,80,4,0
14189,+9 여명의 그리헨텔 크리스,80,4,0
14190,+10 여명의 그리헨텔 크리스,80,4,0
14191,+11 여명의 그리헨텔 크리스,80,4,0
14200,+0 불굴의 용수호자 단검,2,4,0
14201,+1 불굴의 용수호자 단검,2,4,0
14202,+2 불굴의 용수호자 단검,2,4,0
14203,+3 불굴의 용수호자 단검,2,4,0
14204,+4 불굴의 용수호자 단검,2,4,0
14211,+11 불굴의 용수호자 단검,2,4,0
14212,+12 불굴의 용수호자 단검,2,4,0
14213,+13 불굴의 용수호자 단검,2,4,0
14205,+5 불굴의 용수호자 단검,2,4,0
14206,+6 불굴의 용수호자 단검,2,4,0
14207,+7 불굴의 용수호자 단검,2,4,0
14208,+8 불굴의 용수호자 단검,2,4,0
14209,+9 불굴의 용수호자 단검,2,4,0
14210,+10 불굴의 용수호자 단검,2,4,0
14220,+0 불굴의 용수호자 크리스,80,4,0
14221,+1 불굴의 용수호자 크리스,80,4,0
14222,+2 불굴의 용수호자 크리스,80,4,0
14223,+3 불굴의 용수호자 크리스,80,4,0
14230,+10 불굴의 용수호자 크리스,80,4,0
14231,+11 불굴의 용수호자 크리스,80,4,0
14232,+12 불굴의 용수호자 크리스,80,4,0
14233,+13 불굴의 용수호자 크리스,80,4,0
14224,+4 불굴의 용수호자 크리스,80,4,0
14225,+5 불굴의 용수호자 크리스,80,4,0
14226,+6 불굴의 용수호자 크리스,80,4,0
14227,+7 불굴의 용수호자 크리스,80,4,0
14228,+8 불굴의 용수호자 크리스,80,4,0
14229,+9 불굴의 용수호자 크리스,80,4,0
14240,+0 황혼의 메테오스 단검,2,4,0
14241,+1 황혼의 메테오스 단검,2,4,0
14242,+2 황혼의 메테오스 단검,2,4,0
14243,+3 황혼의 메테오스 단검,2,4,0
14244,+4 황혼의 메테오스 단검,2,4,0
14251,+11 황혼의 메테오스 단검,2,4,0
14252,+12 황혼의 메테오스 단검,2,4,0
14253,+13 황혼의 메테오스 단검,2,4,0
14245,+5 황혼의 메테오스 단검,2,4,0
14246,+6 황혼의 메테오스 단검,2,4,0
14247,+7 황혼의 메테오스 단검,2,4,0
14248,+8 황혼의 메테오스 단검,2,4,0
14249,+9 황혼의 메테오스 단검,2,4,0
14250,+10 황혼의 메테오스 단검,2,4,0
14260,+0 황혼의 메테오스 크리스,80,4,0
14261,+1 황혼의 메테오스 크리스,80,4,0
14262,+2 황혼의 메테오스 크리스,80,4,0
14263,+3 황혼의 메테오스 크리스,80,4,0
14264,+4 황혼의 메테오스 크리스,80,4,0
14265,+5 황혼의 메테오스 크리스,80,4,0
14272,+12 황혼의 메테오스 크리스,80,4,0
14273,+13 황혼의 메테오스 크리스,80,4,0
14266,+6 황혼의 메테오스 크리스,80,4,0
14267,+7 황혼의 메테오스 크리스,80,4,0
14268,+8 황혼의 메테오스 크리스,80,4,0
14269,+9 황혼의 메테오스 크리스,80,4,0
14270,+10 황혼의 메테오스 크리스,80,4,0
14271,+11 황혼의 메테오스 크리스,80,4,0
14280,+0 바다의 헤라켄의 전쟁단검,2,4,0
14281,+1 바다의 헤라켄의 전쟁단검,2,4,0
14282,+2 바다의 헤라켄의 전쟁단검,2,4,0
14283,+3 바다의 헤라켄의 전쟁단검,2,4,0
14284,+4 바다의 헤라켄의 전쟁단검,2,4,0
14291,+11 바다의 헤라켄의 전쟁단검,2,4,0
14292,+12 바다의 헤라켄의 전쟁단검,2,4,0
14293,+13 바다의 헤라켄의 전쟁단검,2,4,0
14285,+5 바다의 헤라켄의 전쟁단검,2,4,0
14286,+6 바다의 헤라켄의 전쟁단검,2,4,0
14287,+7 바다의 헤라켄의 전쟁단검,2,4,0
14288,+8 바다의 헤라켄의 전쟁단검,2,4,0
14289,+9 바다의 헤라켄의 전쟁단검,2,4,0
14290,+10 바다의 헤라켄의 전쟁단검,2,4,0
14300,+0 대지의 가이아스의 크리스,80,4,0
14301,+1 대지의 가이아스의 크리스,80,4,0
14302,+2 대지의 가이아스의 크리스,80,4,0
14303,+3 대지의 가이아스의 크리스,80,4,0
14304,+4 대지의 가이아스의 크리스,80,4,0
14305,+5 대지의 가이아스의 크리스,80,4,0
14312,+12 대지의 가이아스의 크리스,80,4,0
14313,+13 대지의 가이아스의 크리스,80,4,0
14306,+6 대지의 가이아스의 크리스,80,4,0
14307,+7 대지의 가이아스의 크리스,80,4,0
14308,+8 대지의 가이아스의 크리스,80,4,0
14309,+9 대지의 가이아스의 크리스,80,4,0
14310,+10 대지의 가이아스의 크리스,80,4,0
14311,+11 대지의 가이아스의 크리스,80,4,0
14320,+0 관우의 전쟁단검,2,4,0
14321,+1 관우의 전쟁단검,2,4,0
14322,+2 관우의 전쟁단검,2,4,0
14323,+3 관우의 전쟁단검,2,4,0
14324,+4 관우의 전쟁단검,2,4,0
14325,+5 관우의 전쟁단검,2,4,0
14332,+12 관우의 전쟁단검,2,4,0
14333,+13 관우의 전쟁단검,2,4,0
14326,+6 관우의 전쟁단검,2,4,0
14327,+7 관우의 전쟁단검,2,4,0
14328,+8 관우의 전쟁단검,2,4,0
14329,+9 관우의 전쟁단검,2,4,0
14330,+10 관우의 전쟁단검,2,4,0
14331,+11 관우의 전쟁단검,2,4,0
14340,+0 초선의 전쟁단검,80,4,0
14341,+1 초선의 전쟁단검,80,4,0
14342,+2 초선의 전쟁단검,80,4,0
14343,+3 초선의 전쟁단검,80,4,0
14344,+4 초선의 전쟁단검,80,4,0
14345,+5 초선의 전쟁단검,80,4,0
14352,+12 초선의 전쟁단검,80,4,0
14353,+13 초선의 전쟁단검,80,4,0
14346,+6 초선의 전쟁단검,80,4,0
14347,+7 초선의 전쟁단검,80,4,0
14348,+8 초선의 전쟁단검,80,4,0
14349,+9 초선의 전쟁단검,80,4,0
14350,+10 초선의 전쟁단검,80,4,0
14351,+11 초선의 전쟁단검,80,4,0
14360,+0 백호의 전쟁단검,2,4,0
14361,+1 백호의 전쟁단검,2,4,0
14362,+2 백호의 전쟁단검,2,4,0
14363,+3 백호의 전쟁단검,2,4,0
14370,+10 백호의 전쟁단검,2,4,0
14371,+11 백호의 전쟁단검,2,4,0
14372,+12 백호의 전쟁단검,2,4,0
14373,+13 백호의 전쟁단검,2,4,0
14364,+4 백호의 전쟁단검,2,4,0
14365,+5 백호의 전쟁단검,2,4,0
14366,+6 백호의 전쟁단검,2,4,0
14367,+7 백호의 전쟁단검,2,4,0
14368,+8 백호의 전쟁단검,2,4,0
14369,+9 백호의 전쟁단검,2,4,0
14380,+0 현무의 크리스,80,4,0
14381,+1 현무의 크리스,80,4,0
14382,+2 현무의 크리스,80,4,0
14383,+3 현무의 크리스,80,4,0
14384,+4 현무의 크리스,80,4,0
14385,+5 현무의 크리스,80,4,0
14392,+12 현무의 크리스,80,4,0
14393,+13 현무의 크리스,80,4,0
14386,+6 현무의 크리스,80,4,0
14387,+7 현무의 크리스,80,4,0
14388,+8 현무의 크리스,80,4,0
14389,+9 현무의 크리스,80,4,0
14390,+10 현무의 크리스,80,4,0
14391,+11 현무의 크리스,80,4,0
14400,+0 락세스의 전쟁단검,2,4,0
14401,+1 락세스의 전쟁단검,2,4,0
14402,+2 락세스의 전쟁단검,2,4,0
14403,+3 락세스의 전쟁단검,2,4,0
14404,+4 락세스의 전쟁단검,2,4,0
14405,+5 락세스의 전쟁단검,2,4,0
14412,+12 락세스의 전쟁단검,2,4,0
14413,+13 락세스의 전쟁단검,2,4,0
14406,+6 락세스의 전쟁단검,2,4,0
14407,+7 락세스의 전쟁단검,2,4,0
14408,+8 락세스의 전쟁단검,2,4,0
14409,+9 락세스의 전쟁단검,2,4,0
14410,+10 락세스의 전쟁단검,2,4,0
14411,+11 락세스의 전쟁단검,2,4,0
14420,+0 스카디의 전쟁단검,80,4,0
14421,+1 스카디의 전쟁단검,80,4,0
14422,+2 스카디의 전쟁단검,80,4,0
14423,+3 스카디의 전쟁단검,80,4,0
14424,+4 스카디의 전쟁단검,80,4,0
14425,+5 스카디의 전쟁단검,80,4,0
14432,+12 스카디의 전쟁단검,80,4,0
14433,+13 스카디의 전쟁단검,80,4,0
14426,+6 스카디의 전쟁단검,80,4,0
14427,+7 스카디의 전쟁단검,80,4,0
14428,+8 스카디의 전쟁단검,80,4,0
14429,+9 스카디의 전쟁단검,80,4,0
14430,+10 스카디의 전쟁단검,80,4,0
14431,+11 스카디의 전쟁단검,80,4,0
15000,+0 아벨루스 단검,2,5,0
15001,+1 아벨루스 단검,2,5,0
15002,+2 아벨루스 단검,2,5,0
15003,+3 아벨루스 단검,2,5,0
15004,+4 아벨루스 단검,2,5,0
15005,+5 아벨루스 단검,2,5,0
15012,+12 아벨루스 단검,2,5,0
15013,+13 아벨루스 단검,2,5,0
15006,+6 아벨루스 단검,2,5,0
15007,+7 아벨루스 단검,2,5,0
15008,+8 아벨루스 단검,2,5,0
15009,+9 아벨루스 단검,2,5,0
15010,+10 아벨루스 단검,2,5,0
15011,+11 아벨루스 단검,2,5,0
15020,+0 광휘의 그리헨텔 단검,2,5,0
15021,+1 광휘의 그리헨텔 단검,2,5,0
15022,+2 광휘의 그리헨텔 단검,2,5,0
15023,+3 광휘의 그리헨텔 단검,2,5,0
15024,+4 광휘의 그리헨텔 단검,2,5,0
15025,+5 광휘의 그리헨텔 단검,2,5,0
15032,+12 광휘의 그리헨텔 단검,2,5,0
15033,+13 광휘의 그리헨텔 단검,2,5,0
15026,+6 광휘의 그리헨텔 단검,2,5,0
15027,+7 광휘의 그리헨텔 단검,2,5,0
15028,+8 광휘의 그리헨텔 단검,2,5,0
15029,+9 광휘의 그리헨텔 단검,2,5,0
15030,+10 광휘의 그리헨텔 단검,2,5,0
15031,+11 광휘의 그리헨텔 단검,2,5,0
15040,+0 칠흑의 메테오스 단검,2,5,0
15041,+1 칠흑의 메테오스 단검,2,5,0
15042,+2 칠흑의 메테오스 단검,2,5,0
15043,+3 칠흑의 메테오스 단검,2,5,0
15044,+4 칠흑의 메테오스 단검,2,5,0
15051,+11 칠흑의 메테오스 단검,2,5,0
15052,+12 칠흑의 메테오스 단검,2,5,0
15053,+13 칠흑의 메테오스 단검,2,5,0
15045,+5 칠흑의 메테오스 단검,2,5,0
15046,+6 칠흑의 메테오스 단검,2,5,0
15047,+7 칠흑의 메테오스 단검,2,5,0
15048,+8 칠흑의 메테오스 단검,2,5,0
15049,+9 칠흑의 메테오스 단검,2,5,0
15050,+10 칠흑의 메테오스 단검,2,5,0
15500,+0 아벨루스 대거,80,5,0
15501,+1 아벨루스 대거,80,5,0
15502,+2 아벨루스 대거,80,5,0
15503,+3 아벨루스 대거,80,5,0
15504,+4 아벨루스 대거,80,5,0
15505,+5 아벨루스 대거,80,5,0
15512,+12 아벨루스 대거,80,5,0
